id	age	employees	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage
9086	33	25	2385	1251	943	14	-.022222223	.0058700209	.011191047	-.13118812	5.9034653
8064	6	250	47943	53294	20612	3527	.051185783	.073566526	.066180058	.26432571	5.1640458
9111	46	21	1281	723	486	7	-.010148321	.0054644807	.0096818814	-.062801935	6.188406
8059	28	31	4634	764	439	-36	-.016400518	-.0077686664	-.047120418	-.11360239	6.9267564
7614	16	27	9189	6121	2362	326	.0066383719	.035477202	.053259272	.021396002	3.2230797
9263	16	18	2048	2291	687	196	.091308594	.095703125	.085552163	.20064378	2.1974249
8702	31	29	8266	6183	1376	374	.019719332	.045245584	.060488436	.14488889	7.3475556
7629	69	10	973	904	276	31	.0030832477	.031860225	.034292035	.16666667	54.055557
7054	19	10	2928	948	456	103	.014344262	.035177596	.10864979	.025179856	1.7553957
9275	3	21	1072	1203	418	0	-.036380596	0	0	-1.1818181	32.484848
7604	21	12	2816	1279	1112	-152	-.07990057	-.053977273	-.11884285	-.24012807	3.0053363
7609	19	21	11147	8665	1951	437	.043958016	.039203372	.050432775	.074695125	1.6992378
9256	34	13	5876	21024	746	291	.021102792	.049523484	.013841324	.18262151	8.653903
9269	6	20	1152	1377	794	95	.072916664	.082465276	.068990558	.54901963	7.5294118
7620	7	12	890	1051	474	11	-.020224718	.01235955	.010466223	-.23376623	11.558441
9267	8	15	1644	2657	339	62	-.0006082725	.037712894	.023334587	-.0024271845	3.9902914
8708	8	23	2022	1899	896	109	.028189911	.053907022	.057398632	.34131736	12.107784
7610	18	36	7229	4960	2241	101	.00013833171	.013971504	.020362902	.00027670173	2.0002768
7603	23	50	11314	13973	4596	1662	.15114018	.14689764	.11894368	.25725892	1.7021213
7608	19	80	14736	8958	2286	-450	-.057885449	-.03053746	-.050234426	-.13643634	2.3570058
7616	14	17	188	358	256	23	.11702128	.12234043	.064245813	.95652175	8.173913
7618	11	14	218	378	322	23	.082568809	.10550459	.06084656	1.8	21.799999
7607	20	47	9470	8386	2867	1087	.1032735	.11478353	.12962079	.19603127	1.898176
7619	11	44	3494	3777	1920	304	.044647969	.087006293	.080487162	1.0263158	22.986841
7601	24	48	6493	7797	2522	654	.071461573	.10072386	.083878413	.23917526	3.3469071
7624	8	18	3047	2438	962	249	.072530359	.081719726	.10213289	.1343465	1.8522797
7623	11	12	1223	1116	637	97	.035159443	.079313166	.086917564	1.0487804	29.829268
7625	7	13	1883	6050	570	64	.046733934	.033988316	.010578512	.18644068	3.9894068
7627	4	12	2536	1385	540	166	.059148263	.065457411	.1198556	.18963337	3.2060683
7613	21	29	17819	8874	2897	1354	.074190468	.075986303	.15258057	.2601338	3.5062966
8703	16	19	2225	2587	930	134	.062022474	.060224719	.05179745	.095899932	1.5462127
7582	29	24	538	402	295	-110	-.20446096	-.20446096	-.27363184	.22774327	-1.1138717
7584	23	14	1523	2010	535	163	.083388053	.10702561	.081094526	.18065433	2.1664295
7580	88	14	4251	1351	186	-269	-.089155495	-.063279226	-.19911177	-.17945075	2.012784
8530	35	37	17229	19289	1690	530	.028150212	.030762088	.027476801	.13997114	4.9722943
9183	13	16	8317	3154	692	187	.001442828	.02248407	.059289791	.003346347	2.3192973
7310	31	29	6864	4727	1578	251	.012237762	.036567599	.053099219	.035279293	2.8828223
8548	17	80	15158	7183	3202	750	.018142235	.049478821	.1044132	.056654304	3.1227853
7591	17	15	6788	4453	444	196	.0344726	.028874485	.04401527	.07374724	2.1393003
7093	22	20	5705	4002	954	240	.037510954	.042068362	.059970014	.4385246	11.690574
9160	34	25	12969	6484	1242	440	.026062148	.033927057	.067859344	.047081765	1.806519
8541	29	21	6100	8718	841	105	.016065573	.017213115	.012044047	.14327486	8.918129
8522	61	15	1701	1238	493	-62	-.050558496	-.036449149	-.050080776	-1.6226416	32.094341
9159	34	34	12115	7918	2277	837	.061328933	.069087908	.10570851	.090323366	1.4727693
9156	41	51	16114	3392	4406	-3255	-.214596	-.20199826	-.95961082	-.48302835	2.2508731
7099	15	45	4922	2520	2102	87	.0014221861	.017675741	.034523811	.0060606059	4.2614717
9181	16	20	252	426	304	13	.035714287	.051587302	.030516433	.42857143	12
9170	21	61	12635	9657	2887	718	.048990898	.056826275	.074350215	.12146782	2.4793956
7098	18	500	525520	751039	180222	58131	.11446567	.11061615	.077400774	.26038438	2.2747815
9189	7	35	13830	6823	2134	31	-.003615329	.0022415039	.0045434558	-.010356255	2.8645401
8568	23	67	231792	23485	15761	-1410	-.01046628	-.00608304	-.060038321	-.10717441	10.239972
8575	17	16	6902	4766	1142	-209	-.017241379	-.030281078	-.043852288	-.026741574	1.5510112
8572	5	12	3525	4493	581	240	.026099291	.068085104	.053416427	.21749409	8.333333
9165	41	100	4819	19088	2459	26	-.015770907	.00539531	.0013621124	-.074074075	4.6968813
9162	27	400	148150	59551	31909	-7805	-.069935873	-.052683093	-.13106413	-.23775212	3.3995731
8543	18	15	1483	3094	664	203	.13486177	.13688469	.065610863	.74074072	5.4925928
8566	20	500	101398	117289	31165	4200	.033915855	.041420937	.035808984	.11616673	3.4251451
8531	31	18	1886	1778	474	-57	-.046129376	-.030222693	-.032058492	-.22894737	4.9631581
7316	12	25	527	1187	282	9	.017077798	.017077798	.0075821397	.47368422	27.736841
7091	31	13	2540	1657	536	97	.021653544	.038188975	.058539528	.05102041	2.3562152
8561	11	17	3868	2460	858	123	-.044725958	.03179938	.050000001	-.63602942	14.220589
9174	19	30	2612	2192	1102	246	.093797855	.094180703	.11222628	.15755627	1.6797428
8556	12	58	5462	8024	2430	319	.023617722	.058403514	.039755732	.16370559	6.9314723
8552	33	22	6519	2476	726	104	.013192208	.015953368	.042003229	.20924574	15.861314
8533	29	16	7623	8652	1021	187	.028072936	.024531025	.021613499	.056538969	2.0140026
8558	13	60	43600	55294	7362	3481	.043256883	.079839453	.062954389	.1023276	2.3655798
7592	11	14	4616	5700	612	263	.029246101	.056975737	.04614035	.20361991	6.9622927
8535	28	250	29566	6838	7029	1128	.03700196	.038151931	.16496052	.051567286	1.3936366
9158	36	95	27218	20282	6488	2060	.09739878	.075685211	.10156789	.11626173	1.1936672
7104	4	92	97419	31230	14513	6735	.056436628	.069134355	.21565802	.1270685	2.2515254
7311	29	20	441	465	264	88	.19047619	.19954649	.18924731	.48837209	2.5639534
9180	22	18	4129	2937	672	103	-.0048437878	.024945507	.035069801	-.014450867	2.9833815
7314	16	22	45591	71281	3919	1063	.0078743612	.023316005	.01491281	.026478833	3.3626642
8555	14	20	2547	3618	961	323	.11307421	.12681586	.089275844	.261343	2.3112524
9187	8	30	11013	8103	1248	430	.023517661	.039044764	.053066764	.083791651	3.5629246
7107	53	24	3085	3113	1599	1057	.34521881	.34262562	.33954385	.52385634	1.5174619
8036	21	49	6871	4385	1679	503	.035948187	.073206231	.11470924	.17128988	4.7649097
9252	4	41	3117	3983	2073	134	.018928457	.042990055	.033642981	.23046875	12.175781
7127	18	22	2510	2934	723	74	.0091633471	.029482072	.02522154	.38333333	41.833332
7812	60	75	17744	24686	3968	249	.011271415	.014032912	.010086689	.025690431	2.2792549
7820	11	15	3097	2386	632	159	.013884405	.051340006	.066638723	.058503401	4.2136054
8040	19	69	9176	9402	2528	346	.022667829	.037707061	.036800683	.049808428	2.1973181
7151	8	12	3096	3319	559	135	.018410852	.04360465	.040674902	.26760563	14.535212
8038	20	15	3367	1796	962	89	.01009801	.026433026	.049554564	.021197008	2.0991273
7156	20	38	2700	4876	933	197	.075925924	.072962962	.040401969	.72695035	9.5744677
7124	20	10	976	714	344	32	.032786883	.032786883	.044817928	.059149724	1.8040665
7823	8	16	15046	12896	1074	524	.021467499	.034826532	.040632755	.092656337	4.3161216
7129	16	48	8677	5275	2014	144	.0085282931	.016595598	.027298579	.022096148	2.5909226
7817	21	10	1789	2144	624	192	.10844047	.10732253	.089552239	.17430368	1.6073675
7128	15	29	4589	2022	1146	103	.007626934	.022444976	.050939664	.024946542	3.2708483
7150	8	17	2716	4239	719	206	.021723121	.075846836	.048596367	.16208792	7.4615383
7145	10	30	4918	4674	1156	102	-.0032533549	.020740138	.021822849	-.017241379	5.2995691
7816	22	19	1663	1830	961	142	.067348167	.085387856	.077595629	.25225225	3.7454956
8043	12	15	3953	4131	1643	1178	.30255502	.29800153	.28516099	.34636548	1.1448016
7154	5	20	3159	4620	600	156	.029756252	.049382716	.033766232	.13682678	4.5982533
7114	28	33	4402	5731	1241	199	.023171285	.045206726	.034723435	.07332854	3.1646297
7138	11	40	2990	2253	958	77	-.0056856186	.025752509	.034176655	-.16504854	29.029127
7421	14	70	8283	4930	1933	-98	-.040202826	-.011831462	-.019878296	-.097797357	2.4325991
7113	59	25	5565	2625	355	-226	-.057861634	-.040610962	-.086095236	-.14838709	2.5645161
7135	46	77	29221	42001	13952	5813	.1791862	.19893228	.13840146	.39838699	2.2233129
7142	11	15	6985	11026	966	158	.0071581961	.022619899	.014329766	.065274149	9.1187992
8042	12	40	5313	3758	1363	-218	-.056277055	-.041031431	-.05800958	-.13913448	2.4723127
7147	9	12	877	824	445	54	.025085518	.061573546	.065533981	.15602838	6.2198582
7821	33	180	12765	692	1043	613	.0078339204	.048021935	.88583815	.58823532	75.088234
7115	27	10	1729	790	218	-63	-.046269521	-.036437247	-.079746835	-.14159292	3.0601771
8039	18	42	978	1435	1010	79	.088957056	.080777094	.055052266	.15591398	1.7526882
8034	49	14	1707	1415	545	162	.10251904	.094903342	.11448763	.1520417	1.4830582
7117	25	45	6735	5404	1303	334	.0074239052	.049591687	.061806068	.023596035	3.178386
8982	63	50	15929	15365	4367	860	.057756294	.053989578	.055971362	.087794639	1.5200878
8989	15	46	18229	10449	2408	452	.010422952	.024795655	.043257728	.02401112	2.3036776
8517	24	47	3130	4156	1464	-395	-.14568689	-.12619808	-.095043309	-1.1937172	8.193717
8983	24	80	8746	4870	3370	195	.029384861	.022295907	.040041067	.043916609	1.4945318
8518	5	12	1304	839	323	-6	-.0030674846	-.0046012271	-.0071513709	-.0096385544	3.1421688
8991	9	28	2031	4546	1011	130	.052191038	.064007878	.028596569	.13006134	2.4920244
9022	35	42	20638	27501	1953	547	-.00024227153	.026504505	.019890185	-.0011918951	4.9196663
7789	29	35	6193	4067	1045	88	-.0077506863	.014209592	.02163757	-2.6666667	344.05554
7759	21	67	24958	27466	4551	-170	-.019072041	-.0068114433	-.0061894706	-.11268939	5.9086175
7783	48	45	17429	3444	2340	-29	-.015950428	-.0016638935	-.0084204413	-.029131301	1.8263649
7786	6	23	3989	2373	880	-122	-.041614439	-.030584106	-.051411714	-.098050795	2.3561726
7633	7	120	2668	4247	1616	608	.19190405	.22788605	.14315988	.7201125	3.7524614
9231	16	35	3222	3900	1414	195	.047796398	.060521416	.050000001	.34529147	7.224215
7779	13	29	1483	1841	954	97	.041807149	.065407954	.052688755	.34444445	8.2388887
8607	18	23	22513	9043	6746	3847	.18735841	.17087905	.42541191	.21168323	1.1298304
9447	21	30	31836	10237	2038	1504	.022019098	.047242116	.14691804	.10371356	4.7101641
9445	29	47	17957	7676	2192	646	.037812553	.03597483	.084158413	.051544826	1.363167
9444	36	13	2999	3922	900	221	.031010337	.073691234	.056348801	.62837839	20.263514
9450	3	12	2140	2526	605	132	.035981309	.061682243	.052256532	.14666666	4.0761905
8606	25	36	16414	1959	2661	260	.0035335689	.015840137	.13272078	.03808273	10.777413
7781	10	20	2527	3391	551	128	.030470913	.050652947	.037746977	.2673611	8.7743053
9079	42	25	4324	2369	754	126	.010869565	.029139686	.053186998	.029559748	2.719497
7773	26	85	26026	12960	3894	1109	.025820334	.042611234	.085570991	.061163194	2.3687994
8604	36	12	20023	6969	1807	731	.016331218	.036508016	.1048931	.078098878	4.7821832
7778	13	25	3132	4818	1080	28	.012771392	.008939974	.0058115399	.033670034	2.6363637
8605	29	42	27511	15338	3984	1498	.054051109	.054450948	.097665928	.25677776	4.7506475
7765	52	10	3772	1454	390	89	-.00053022272	.02359491	.061210454	-.00098039221	1.8490196
7764	74	374	115253	58003	25958	-3488	-.065108933	-.030263854	-.060134821	-.32610491	5.0086045
6917	30	68	23047	14238	3660	553	.0038616739	.023994446	.038839724	.011204834	2.9015486
8608	13	16	2536	857	451	23	-.0027602524	.0090694008	.026837807	-.0067829457	2.4573643
8128	14	28	6568	4762	1024	216	-.0041108406	.032886725	.045359094	-.02537594	6.1729321
7567	44	45	17425	20814	4021	956	.05107604	.054863703	.045930624	.08999899	1.7620589
7576	13	500	392052	501001	146402	49272	.13393122	.12567721	.098347113	.3784824	2.8259463
8601	10	14	3003	1619	488	60	.012321012	.019980021	.037059914	.018407959	1.4940299
8600	33	16	652	1204	463	32	.024539877	.049079753	.026578072	.8888889	36.222221
7579	4	10	1160	1188	625	95	.05086207	.081896551	.079966329	.32777777	6.4444447
9238	55	20	8555	4557	844	310	.010403273	.036236119	.068027213	.055590257	5.3435354
7573	11	22	3132	1025	484	62	.0041507026	.019795658	.060487803	.047445256	11.430657
9239	14	15	3638	1219	405	16	-.016492579	.0043980209	.013125513	-.12	7.276
